customer_id,customer_name,gender,age,city,state,join_date,plan_id,contract_type,internet_service,tenure_months,churn
14602,Theodore Muni,Male,28,Aurangabad,Rajasthan,2022-05-09,3,Monthly,5G,5,Yes
14603,Ayushman Bhakta,Female,25,Anantapur,Gujarat,2021-12-25,2,Monthly,DSL,44,Yes
14604,Ekansh Kibe,Female,54,Dharmavaram,Delhi,2024-01-14,3,Monthly,5G,58,No
14605,Kalpit Chandran,Female,25,Rajpur Sonarpur,Tamil Nadu,2022-10-13,4,Annual,5G,32,No
14606,Hitesh Khare,Male,29,Bhimavaram,Maharashtra,2022-06-23,4,Annual,Fiber,18,Yes
14607,Anay Kakar,Male,32,Bellary,Tamil Nadu,2021-12-10,1,Annual,Fiber,45,Yes
14608,Vasana Bahri,Male,36,Dhanbad,Madhya Pradesh,2023-01-15,4,Two-Year,None,58,No
14609,Yashasvi Sekhon,Female,65,Bhilwara,Madhya Pradesh,2021-06-20,4,Monthly,Fiber,41,No
14610,Jack Manda,Female,63,Ghaziabad,Gujarat,2023-05-16,1,Monthly,Fiber,35,No
14611,Rachana Pal,Female,45,Thrissur,Delhi,2021-01-20,4,Monthly,None,36,No
14612,Harsh Naidu,Female,24,Karawal Nagar,Gujarat,2021-10-30,4,Monthly,None,42,No
14613,Viraj Shroff,Male,57,Gudivada,Maharashtra,2023-02-15,2,Two-Year,Fiber,10,No
14614,Chameli Bhagat,Male,24,Warangal,Karnataka,2023-09-24,1,Two-Year,Fiber,2,No
14615,Gunbir Bhagat,Male,47,Pali,Madhya Pradesh,2024-05-05,1,Annual,Fiber,18,No
14616,Ishwar Vaidya,Female,35,Mahbubnagar,Delhi,2021-11-23,2,Annual,DSL,35,No
14617,Advaith Tata,Female,41,Etawah,Madhya Pradesh,2022-07-30,2,Two-Year,DSL,43,No
14618,Darpan Issac,Male,23,Jamshedpur,Maharashtra,2025-04-29,2,Annual,Fiber,22,No
14619,Bhanumati Majumdar,Female,68,Deoghar,Maharashtra,2023-11-02,2,Monthly,Fiber,55,No
14620,Falan Chacko,Male,21,Sagar,Madhya Pradesh,2021-12-27,1,Annual,Fiber,5,No
14621,Udarsh Saran,Female,20,Karnal,Gujarat,2023-02-11,2,Annual,Fiber,47,Yes
14622,Bhavini Wable,Female,66,Tiruchirappalli,Madhya Pradesh,2021-10-23,2,Annual,5G,24,No
14623,Avni Mohan,Male,68,Chittoor,Gujarat,2024-11-27,4,Monthly,DSL,32,No
14624,Tanay Hora,Male,64,Machilipatnam,Madhya Pradesh,2025-01-01,1,Monthly,5G,49,Yes
14625,Hamsini Virk,Female,23,Satna,Gujarat,2023-02-08,2,Monthly,5G,34,No
14626,Ekiya Ghose,Male,43,Gulbarga,Karnataka,2024-10-30,4,Monthly,DSL,37,No
14627,Chatura Bedi,Male,61,Panipat,Tamil Nadu,2023-01-29,1,Monthly,DSL,49,No
14628,Rudra Chaudhry,Female,68,Raebareli,Tamil Nadu,2022-10-15,2,Monthly,None,11,No
14629,Elijah Bakshi,Female,55,Sultan Pur Majra,Gujarat,2023-03-29,2,Monthly,5G,10,Yes
14630,Ekiya Ranganathan,Female,28,Thiruvananthapuram,Gujarat,2022-11-24,4,Monthly,,23,No
14631,Zarna Bhagat,Male,69,Mehsana,Rajasthan,2022-05-15,3,Two-Year,DSL,51,No
14632,Harita Sem,Female,46,Kozhikode,Rajasthan,2024-12-20,1,Monthly,DSL,38,No
14633,Ekansh Behl,Female,37,Lucknow,Karnataka,2023-12-04,4,Monthly,5G,10,Yes
14634,Fitan Chopra,Female,27,Patiala,Tamil Nadu,2024-02-07,2,Monthly,5G,43,No
14635,Anamika Gokhale,Female,43,Katihar,Karnataka,2024-01-27,3,Monthly,DSL,7,No
14636,Ayaan Kuruvilla,Female,65,Madhyamgram,Rajasthan,2025-01-08,3,Annual,Fiber,48,No
14637,Anthony Nanda,Male,44,Raebareli,Rajasthan,2024-01-10,4,Monthly,Fiber,53,Yes
14638,Lohit Lad,Female,67,Udupi,Maharashtra,2024-05-26,4,Annual,DSL,13,No
14639,Ethan Sanghvi,Female,31,Nizamabad,Madhya Pradesh,2021-05-29,4,Monthly,Fiber,23,Yes
14640,Udarsh Manda,Male,53,Thanjavur,Rajasthan,2023-08-05,1,Monthly,Fiber,11,No
14641,Tejas Saini,Female,29,Hospet,Tamil Nadu,2024-01-05,3,Annual,Fiber,35,No
14642,Ijaya Gokhale,Female,69,Muzaffarpur,Gujarat,2022-07-18,1,Two-Year,Fiber,8,No
14643,Leela Dass,Male,40,Madhyamgram,Delhi,2021-03-04,3,Monthly,5G,23,Yes
14644,Rehaan Behl,Female,38,Jaunpur,Rajasthan,2022-01-29,1,Two-Year,Fiber,36,No
14645,Aadhya Tara,Male,25,Shivpuri,Maharashtra,2025-03-07,4,Two-Year,5G,7,No
14646,Ekbal Mukhopadhyay,Female,56,Sangli-Miraj & Kupwad,Madhya Pradesh,2024-10-22,2,Monthly,Fiber,10,No
14647,Chanakya Hegde,Male,26,Singrauli,Delhi,2025-02-10,4,Two-Year,5G,12,No
14648,Xavier Dubey,Male,41,Rajkot,Karnataka,2024-07-02,1,Annual,5G,31,Yes
14649,Ekansh Sahota,Female,48,Karimnagar,Madhya Pradesh,2021-02-28,4,Monthly,5G,11,No
14650,Ekavir Bava,Male,42,Akola,Karnataka,2022-06-04,3,Two-Year,5G,37,No
14651,Rushil Roy,Male,34,Rajkot,Karnataka,2023-03-30,1,Monthly,Fiber,26,No
14652,Vihaan Sane,Female,59,Pallavaram,Gujarat,2022-01-24,4,Monthly,None,5,No
14653,Gunbir Yadav,Female,46,Uluberia,Karnataka,2022-08-11,4,Monthly,Fiber,51,No
14654,Vidhi Khare,Male,20,Tirupati,Rajasthan,2024-12-20,2,Annual,None,47,No
14655,Ekavir Tailor,Female,38,Bally,Delhi,2023-10-11,2,Annual,DSL,7,No
14656,Aayush Comar,Male,25,Pondicherry,Maharashtra,2022-09-28,4,Monthly,Fiber,36,No
14657,Chaitaly Sharaf,Male,31,Haridwar,Rajasthan,2025-03-06,3,Monthly,5G,7,No
14658,Harini Menon,Female,56,Jaunpur,Gujarat,2022-06-08,3,Monthly,5G,39,No
14659,Sanaya Dani,Female,33,Serampore,Maharashtra,2021-10-07,3,Monthly,Fiber,42,Yes
14660,Henry Jain,Male,35,Jodhpur,Karnataka,2023-12-05,4,Two-Year,5G,36,No
14661,Tanvi Arya,Female,48,Kavali,Tamil Nadu,2022-07-19,2,Annual,Fiber,50,No
14662,Fiyaz Amble,Female,28,Guna,Madhya Pradesh,2024-04-19,4,Monthly,Fiber,54,No
14663,Indali Gour,Male,55,Fatehpur,Gujarat,2024-11-25,2,Monthly,5G,6,No
14664,Garima Ramanathan,Male,37,Alappuzha,Karnataka,2024-10-29,3,Monthly,Fiber,21,No
14665,Shivansh Balan,Male,63,Guntur,Gujarat,2021-08-22,2,Monthly,Fiber,1,Yes
14666,Inaya Chad,Male,62,Deoghar,Tamil Nadu,2021-07-05,4,Annual,None,2,No
14667,Neha Deshpande,Male,21,Bongaigaon,Delhi,2023-03-16,4,Monthly,DSL,55,No
14668,Gayathri Shah,Male,37,Ghaziabad,Rajasthan,2021-03-16,4,Monthly,DSL,3,No
14669,Netra Yogi,Female,48,Raurkela Industrial Township,Delhi,2023-07-27,2,Annual,DSL,39,Yes
14670,Urvashi Singhal,Male,37,Visakhapatnam,Madhya Pradesh,2022-12-11,3,Two-Year,DSL,34,No
14671,Nidhi Saxena,Female,28,Rajkot,Delhi,2021-08-21,4,Monthly,5G,14,Yes
14672,Eiravati Lal,Female,67,Bellary,Rajasthan,2024-04-06,4,Monthly,DSL,59,No
14673,Vasana Barad,Male,18,South Dumdum,Rajasthan,2022-06-19,2,Two-Year,5G,57,Yes
14674,Vinaya Palan,Female,61,Aizawl,Tamil Nadu,2024-12-01,3,Monthly,Fiber,25,No
14675,Panini Chhabra,Male,35,Firozabad,Maharashtra,2024-06-07,2,Annual,Fiber,37,Yes
14676,Faraj Gera,Female,56,Raichur,Tamil Nadu,2023-06-15,1,Annual,DSL,37,Yes
14677,Abhimanyu Subramaniam,Male,61,Belgaum,Tamil Nadu,2023-08-30,1,Monthly,DSL,16,No
14678,Rachita Deshpande,Male,50,Haridwar,Karnataka,2022-10-09,4,Monthly,Fiber,15,Yes
14679,Champak Gaba,Male,53,Salem,Delhi,2021-10-20,2,Monthly,None,48,No
14680,Yashawini Shankar,Male,35,Kolhapur,Gujarat,2024-11-24,2,Annual,Fiber,24,Yes
14681,Daksh Ganguly,Female,64,Guna,Rajasthan,2021-02-07,4,Two-Year,Fiber,41,No
14682,Megha Lad,Female,48,Kolkata,Madhya Pradesh,2024-06-09,1,Annual,Fiber,8,No
14683,Triya Kamdar,Female,52,Katni,Maharashtra,2021-06-17,3,Monthly,5G,58,No
14684,Janani Gara,Female,56,Pali,Rajasthan,2024-08-01,3,Monthly,Fiber,54,No
14685,Matthew Anand,Female,55,Unnao,Gujarat,2021-04-13,1,Monthly,None,2,No
14686,Sudiksha Chand,Male,32,Kadapa,Karnataka,2021-05-25,4,Two-Year,None,42,No
14687,Karan Shah,Male,64,Raipur,Karnataka,2023-01-25,4,Two-Year,Fiber,26,No
14688,Tripti Sen,Male,23,Erode,Maharashtra,2022-10-22,3,Monthly,DSL,18,No
14689,Aadhya Kaul,Male,25,Madanapalle,Gujarat,2022-01-01,3,Monthly,Fiber,18,No
14690,Laban Roy,Male,57,Shimoga,Maharashtra,2021-06-02,1,Annual,DSL,19,No
14691,Rushil Om,Female,39,Agra,Maharashtra,2023-04-08,1,Monthly,DSL,37,Yes
14692,Gunbir Bhatnagar,Male,18,Siliguri,Delhi,2022-02-26,2,Annual,5G,33,No
14693,Owen Oommen,Male,30,Suryapet,Gujarat,2021-11-15,1,Monthly,Fiber,32,No
14694,Vasatika Munshi,Female,41,Loni,Delhi,2022-04-30,1,Monthly,None,25,No
14695,Ira Varkey,Female,38,Giridih,Rajasthan,2021-03-24,3,Monthly,None,27,No
14696,Vedika Parsa,Male,62,Davanagere,Delhi,2025-04-06,3,Monthly,DSL,21,No
14697,Warinder Rama,Male,60,Aizawl,Rajasthan,2024-08-04,2,Monthly,DSL,23,Yes
14698,Janani Gola,Female,21,Nashik,Madhya Pradesh,2025-02-21,3,Monthly,DSL,11,Yes
14699,Nidra Natt,Male,24,Jhansi,Delhi,2024-07-15,3,Monthly,Fiber,21,No
14700,Tripti Rau,Male,29,Ghaziabad,Tamil Nadu,2021-03-20,3,Monthly,5G,43,No
14701,Panini Kalita,Male,30,Kishanganj,Karnataka,2024-10-31,1,Monthly,DSL,31,No
14702,Abdul Thaker,Female,61,Gangtok,Karnataka,2021-05-31,3,Monthly,Fiber,58,No
14703,Benjamin Bhavsar,Male,33,Patna,Tamil Nadu,2023-01-26,4,Annual,DSL,35,Yes
14704,Manan Dora,Male,23,Bhimavaram,Rajasthan,2022-12-31,1,Two-Year,Fiber,35,No
14705,Guneet Prasad,Female,31,Srinagar,Rajasthan,2021-01-15,3,Monthly,DSL,16,No
14706,Chaman Rajan,Female,68,Vijayawada,Maharashtra,2021-04-11,1,Monthly,DSL,52,No
14707,Riya Kannan,Female,65,Tadepalligudem,Gujarat,2023-02-19,3,Monthly,Fiber,47,Yes
14708,Chavvi Rama,Male,48,Salem,Gujarat,2024-11-12,2,Two-Year,Fiber,31,No
14709,Zilmil Rajagopal,Female,53,Shimoga,Gujarat,2023-11-25,2,Monthly,5G,13,Yes
14710,Nidra Kar,Male,54,Bardhaman,Delhi,2021-12-17,2,Monthly,DSL,42,No
14711,Anay Mammen,Female,58,Bulandshahr,Gujarat,2023-08-15,3,Two-Year,5G,19,No
14712,Dipta Goswami,Male,52,Amritsar,Gujarat,2021-10-10,2,Monthly,DSL,10,No
14713,Zilmil Varma,Female,27,Madurai,Rajasthan,2022-09-29,1,Two-Year,Fiber,48,No
14714,Faqid Bahri,Male,34,Vellore,Gujarat,2022-06-09,2,Two-Year,Fiber,38,Yes
14715,Advay Devi,Male,68,Bahraich,Karnataka,2021-06-14,2,Annual,DSL,5,No
14716,Aarav Hayre,Female,59,Alappuzha,Tamil Nadu,2022-03-04,2,Annual,None,47,No
14717,Pratyush Bali,Female,47,Dewas,Madhya Pradesh,2024-07-05,2,Monthly,DSL,49,No
14718,Mohini Vala,Male,61,Panchkula,Rajasthan,2023-07-23,1,Annual,5G,4,No
14719,Vivaan Saran,Female,24,Kalyan-Dombivli,Maharashtra,2022-03-19,4,Monthly,Fiber,40,No
14720,Vinaya Krishna,Male,35,Pondicherry,Tamil Nadu,2022-09-18,2,Monthly,5G,12,No
14721,Maanav Ben,Female,36,Nagpur,Gujarat,2024-02-18,3,Monthly,Fiber,45,No
14722,Jeevika Sheth,Female,32,Jamalpur,Maharashtra,2021-03-10,4,Monthly,DSL,60,No
14723,Fiyaz Pant,Male,56,Deoghar,Maharashtra,2021-10-01,2,Annual,Fiber,41,No
14724,Brinda Sarin,Female,61,Serampore,Tamil Nadu,2022-07-14,4,Monthly,5G,26,Yes
14725,Gaurangi Mall,Female,39,Rewa,Tamil Nadu,2023-04-29,3,Monthly,DSL,47,Yes
14726,Ekapad Gera,Male,56,Buxar,Tamil Nadu,2024-09-07,3,Monthly,DSL,43,No
14727,Sai Sood,Male,59,,Rajasthan,2024-10-17,2,Annual,Fiber,15,No
14728,Qushi Soni,Female,47,Kadapa,Rajasthan,2022-07-24,2,Monthly,Fiber,32,No
14729,Aryan Bora,Male,37,Sultan Pur Majra,Madhya Pradesh,2022-08-13,3,Annual,Fiber,29,No
14730,Divya Basak,Female,49,Patna,Tamil Nadu,2022-05-14,1,Annual,DSL,54,Yes
14731,Jyoti Nagarajan,Female,59,Noida,Madhya Pradesh,2021-07-23,4,Two-Year,Fiber,30,No
14732,Prisha Swamy,Male,42,Gangtok,Delhi,2023-02-14,1,Annual,Fiber,29,Yes
14733,Aayush Munshi,Male,40,Ballia,Karnataka,2025-03-10,2,Two-Year,DSL,60,No
14734,Jhalak Bansal,Male,22,Bhatpara,Madhya Pradesh,2024-02-07,1,Monthly,Fiber,27,Yes
14735,Omkaar Bawa,Male,67,,Karnataka,2024-07-12,1,Monthly,DSL,15,No
14736,Dhriti Badal,Male,58,Ballia,Gujarat,2022-01-23,4,Annual,Fiber,36,No
14737,Harsh Sarkar,Male,47,Avadi,Delhi,2022-02-20,2,Monthly,None,28,No
14738,Janaki Bhargava,Female,65,Amroha,Maharashtra,2023-06-20,4,Two-Year,5G,16,No
14739,Timothy Mammen,Female,56,Guntur,Tamil Nadu,2025-05-11,3,Monthly,DSL,10,No
14740,Ria Srinivasan,Male,44,Hospet,Gujarat,2021-11-08,4,Annual,None,34,No
14741,Guneet Ravel,Female,59,Chandrapur,Maharashtra,2021-09-09,4,Annual,5G,12,No
14742,Chaitaly Wagle,Female,54,Machilipatnam,Rajasthan,2024-11-12,3,Monthly,Fiber,25,No
14743,Rehaan Mangat,Female,24,Karaikudi,Karnataka,2021-07-22,1,Annual,Fiber,8,Yes
14744,Vyanjana Palla,Female,22,,Maharashtra,2021-04-20,4,Annual,Fiber,53,No
14745,Reva Mann,Male,32,Dehri,Tamil Nadu,2021-03-23,3,Two-Year,Fiber,56,No
14746,Varsha Chauhan,Female,68,Jorhat,Tamil Nadu,2023-02-08,2,Monthly,5G,54,No
14747,Owen Zacharia,Female,59,Nagpur,Madhya Pradesh,2021-07-12,1,Annual,DSL,49,Yes
14748,Dipta Edwin,Male,25,Chinsurah,Madhya Pradesh,2021-05-19,3,Two-Year,5G,32,No
14749,Dalbir Apte,Male,26,Hosur,Rajasthan,2021-08-09,1,Monthly,DSL,24,No
14750,Zinal Tank,Male,28,Kurnool,Karnataka,2024-04-27,3,Monthly,5G,5,No
14751,Rushil Cherian,Male,39,Machilipatnam,Tamil Nadu,2023-05-11,4,Monthly,Fiber,19,Yes
14752,Bahadurjit Chawla,Female,51,Tumkur,Delhi,2021-12-06,1,Two-Year,DSL,11,No
14753,Eesha Manne,Male,52,Akola,Gujarat,2022-04-23,4,Monthly,DSL,17,No
14754,Yashawini Sheth,Female,30,Miryalaguda,Karnataka,2023-08-17,3,Annual,5G,28,No
14755,Ekani Dar,Female,28,Bihar Sharif,Karnataka,2024-12-16,4,Monthly,5G,24,No
14756,Ikbal Kota,Male,49,Jhansi,Maharashtra,2024-05-05,4,Monthly,Fiber,38,Yes
14757,Simon Chokshi,Male,59,Ongole,Karnataka,2023-03-24,3,Two-Year,Fiber,12,No
14758,Girish Kalla,Male,32,Rajkot,Rajasthan,2021-07-17,4,Monthly,Fiber,31,Yes
14759,Vaishnavi Nayar,Male,55,Katni,Gujarat,2024-09-09,4,Annual,5G,7,No
14760,Jackson Balay,Male,18,Nellore,Delhi,2024-07-07,4,Monthly,Fiber,48,No
14761,Amrita Chowdhury,Male,63,Solapur,Maharashtra,2021-07-18,2,Monthly,Fiber,3,No
14762,Hiral Palla,Female,67,Muzaffarpur,Gujarat,2023-03-27,2,Annual,5G,12,No
14763,Meghana Iyengar,Female,41,Agra,Madhya Pradesh,2024-03-06,2,Monthly,,26,No
14764,Gabriel Gill,Female,60,Kadapa,Karnataka,2024-10-01,1,Annual,Fiber,40,Yes
14765,Falan Nayak,Female,57,Nizamabad,Rajasthan,2025-03-04,4,Monthly,DSL,3,No
14766,Neelima Vala,Male,39,Raiganj,Tamil Nadu,2021-06-24,4,Two-Year,None,47,No
14767,Vansha Behl,Male,20,Kolhapur,Madhya Pradesh,2022-05-04,4,Annual,Fiber,53,No
14768,Ekiya Brahmbhatt,Female,31,New Delhi,Tamil Nadu,2025-02-01,1,Annual,5G,38,No
14769,Mohammed De,Female,19,Bharatpur,Gujarat,2021-11-12,1,Monthly,,29,Yes
14770,Charita Sura,Female,49,Chandigarh,Delhi,2023-03-31,3,Monthly,Fiber,40,No
14771,Vasatika Dalal,Male,65,Rajpur Sonarpur,Tamil Nadu,2022-01-15,4,Monthly,DSL,44,No
14772,Saanvi Morar,Male,55,Avadi,Rajasthan,2022-03-18,3,Monthly,5G,45,No
14773,Hiral Bhakta,Male,50,Noida,Gujarat,2023-05-15,3,Monthly,None,21,No
14774,Ekbal Soni,Female,63,Kochi,Maharashtra,2021-05-13,1,Two-Year,Fiber,49,No
14775,Shaurya Patel,Female,59,Mira-Bhayandar,Karnataka,2023-09-08,2,Two-Year,5G,49,Yes
14776,Chandran Malhotra,Male,23,Muzaffarpur,Delhi,2023-11-17,1,Annual,Fiber,29,Yes
14777,Chavvi Bains,Male,58,Ballia,Rajasthan,2023-07-26,1,Annual,None,59,No
14778,Faraj Menon,Female,56,Ludhiana,Rajasthan,2024-07-04,2,Monthly,,54,No
14779,Keya Krishnamurthy,Female,42,Nashik,Delhi,2025-05-06,2,Monthly,DSL,29,No
14780,Aradhana Prakash,Male,51,Moradabad,Maharashtra,2022-10-18,1,Two-Year,Fiber,46,Yes
14781,Janya Sant,Female,28,Munger,Delhi,2024-10-11,4,Annual,None,26,No
14782,Samuel Sheth,Male,63,Dewas,Gujarat,2021-08-24,3,Annual,Fiber,16,No
14783,Chandani Borra,Male,54,,Delhi,2023-09-16,4,Two-Year,Fiber,11,Yes
14784,Vincent Kale,Female,58,,Delhi,2024-10-14,3,Two-Year,DSL,38,Yes
14785,Deepa Ravi,Female,24,Ramagundam,Delhi,2023-03-26,4,Monthly,5G,26,No
14786,Omya Buch,Female,63,Rajpur Sonarpur,Gujarat,2023-07-08,2,Monthly,None,30,No
14787,Praneel Mahal,Male,65,Kamarhati,Madhya Pradesh,2024-07-18,4,Two-Year,Fiber,42,No
14788,Aishani Kamdar,Female,39,Bhilai,Karnataka,2025-04-22,1,Annual,Fiber,39,Yes
14789,Janani Contractor,Female,65,Bokaro,Tamil Nadu,2025-03-14,3,Two-Year,5G,23,No
14790,David Randhawa,Male,56,Siwan,Madhya Pradesh,2022-03-15,3,Monthly,Fiber,60,No
14791,Tanay Dar,Male,27,Bardhaman,Delhi,2022-08-11,4,Monthly,5G,9,No
14792,Bhanumati Puri,Female,38,Khandwa,Maharashtra,2025-02-03,2,Monthly,DSL,28,No
14793,Chandran Prashad,Male,23,Raipur,Rajasthan,2024-08-27,1,Monthly,DSL,22,No
14794,Nicholas Bala,Male,66,Faridabad,Maharashtra,2024-05-25,2,Two-Year,DSL,42,No
14795,Leela Amble,Male,18,Nizamabad,Gujarat,2022-09-03,1,Annual,DSL,28,No
14796,Riya Sibal,Female,51,Berhampur,Karnataka,2024-08-28,1,Two-Year,DSL,12,No
14797,Yachana Kala,Female,31,Kishanganj,Delhi,2021-08-18,1,Monthly,DSL,19,No
14798,Alexander Rajagopal,Male,53,Bokaro,Gujarat,2021-12-06,4,Monthly,DSL,44,No
14799,Qadim Barad,Male,44,Anand,Tamil Nadu,2025-02-27,1,Monthly,DSL,19,No
14800,Shravya Roy,Male,26,Naihati,Karnataka,2021-06-13,1,Monthly,5G,47,No
14801,Warhi Taneja,Female,23,Nagercoil,Karnataka,2021-04-26,1,Annual,5G,20,Yes
14802,Leela Setty,Male,48,Bardhaman,Gujarat,2021-03-12,3,Monthly,,38,No
14803,Mohini Sama,Male,34,Bhiwandi,Madhya Pradesh,2023-04-30,3,Monthly,5G,47,No
14804,Dayita Mutti,Female,60,Kochi,Rajasthan,2023-12-13,4,Annual,Fiber,20,No
14805,Zarna Atwal,Male,53,Raurkela Industrial Township,Maharashtra,2021-12-08,4,Monthly,5G,48,Yes
14806,Mitesh Parmar,Female,38,Sultan Pur Majra,Madhya Pradesh,2023-07-24,3,Monthly,None,2,No
14807,Om Bahl,Female,44,Miryalaguda,Karnataka,2022-08-11,3,Annual,Fiber,23,No
14808,Atharv Johal,Female,58,Nizamabad,Maharashtra,2023-02-18,1,Annual,5G,18,No
14809,Simon Som,Male,45,Patiala,Karnataka,2021-11-28,3,Two-Year,Fiber,21,No
14810,Osha Chokshi,Male,33,Bahraich,Rajasthan,2024-01-08,4,Annual,Fiber,31,Yes
14811,Mitesh Karan,Female,52,Sri Ganganagar,Karnataka,2023-08-26,4,Two-Year,DSL,5,No
14812,Henry Aurora,Male,53,Bihar Sharif,Karnataka,2021-04-17,1,Monthly,5G,8,No
14813,Michael Thaker,Female,52,Warangal,Tamil Nadu,2021-03-23,2,Monthly,Fiber,43,No
14814,Vedant Ravel,Male,62,Secunderabad,Maharashtra,2024-05-10,2,Two-Year,Fiber,15,No
14815,Avni Sama,Female,36,Chandigarh,Tamil Nadu,2022-01-27,3,Two-Year,Fiber,58,Yes
14816,Azaan Setty,Female,38,Surat,Maharashtra,2021-08-18,1,Annual,Fiber,37,Yes
14817,Aadhya Varkey,Male,50,Alwar,Rajasthan,2021-01-20,3,Annual,DSL,14,No
14818,Rehaan Kaul,Male,40,Katni,Rajasthan,2023-02-19,1,Monthly,Fiber,28,No
14819,Finn Wable,Male,23,Visakhapatnam,Tamil Nadu,2024-09-08,3,Monthly,None,10,No
14820,Aryan Chahal,Male,49,Amroha,Tamil Nadu,2025-01-31,4,Monthly,Fiber,6,No
14821,Tara Mital,Female,39,Bihar Sharif,Tamil Nadu,2022-10-14,4,Monthly,DSL,46,No
14822,Victor Dugar,Female,20,Ranchi,Rajasthan,2024-08-26,2,Annual,DSL,20,Yes
14823,Oeshi Dani,Male,52,Srinagar,Rajasthan,2022-04-17,2,Monthly,None,4,No
14824,Logan Mand,Male,33,Kamarhati,Gujarat,2022-08-15,3,Monthly,DSL,46,No
14825,Abhimanyu Agarwal,Female,59,,Tamil Nadu,2021-03-15,4,Two-Year,DSL,3,Yes
14826,Omya Mohan,Male,42,Ramagundam,Madhya Pradesh,2022-10-16,3,Monthly,5G,31,No
14827,Rishi Reddy,Male,34,Solapur,Madhya Pradesh,2024-12-30,4,Monthly,Fiber,50,Yes
14828,Ranveer Konda,Male,56,Narasaraopet,Karnataka,2022-04-07,1,Annual,Fiber,20,No
14829,Maanas Samra,Male,30,Ranchi,Delhi,2024-03-19,4,Two-Year,DSL,43,Yes
14830,Omisha Konda,Female,45,Delhi,Tamil Nadu,2021-11-11,2,Monthly,DSL,25,No
14831,Suhani Som,Female,28,Bharatpur,Delhi,2024-06-27,4,Two-Year,Fiber,25,No
14832,Ayaan Gera,Male,27,Malegaon,Delhi,2022-10-02,3,Monthly,DSL,12,Yes
14833,Ekiya Walla,Female,56,Naihati,Karnataka,2021-10-01,1,Annual,DSL,48,Yes
14834,Kala Krish,Male,41,Ranchi,Delhi,2022-04-27,2,Monthly,None,20,No
14835,Yadavi Mani,Male,55,Srinagar,Rajasthan,2021-03-23,1,Monthly,DSL,41,No
14836,Mekhala Narayan,Male,41,Karaikudi,Delhi,2024-06-09,2,Annual,DSL,53,Yes
14837,Kabir Hora,Female,50,Katni,Rajasthan,2021-01-31,2,Annual,Fiber,43,No
14838,Chandresh Sandal,Female,34,Berhampur,Rajasthan,2023-01-16,1,Annual,Fiber,28,Yes
14839,Aarnav Sehgal,Female,61,Shahjahanpur,Madhya Pradesh,2024-01-13,1,Two-Year,Fiber,31,No
14840,Gaurav Sandhu,Female,53,Mumbai,Rajasthan,2023-09-23,4,Monthly,DSL,57,No
14841,Upkaar Ranganathan,Female,52,Pallavaram,Delhi,2021-02-11,4,Annual,5G,9,No
14842,Devansh Gala,Male,23,Jodhpur,Maharashtra,2021-09-08,2,Monthly,5G,57,No
14843,Saksham Shere,Male,33,Sri Ganganagar,Tamil Nadu,2025-03-14,4,Monthly,5G,9,No
14844,Yashasvi Jain,Female,62,Faridabad,Tamil Nadu,2022-01-22,4,Annual,Fiber,39,No
14845,Jonathan Bora,Female,45,Chittoor,Delhi,2023-09-23,2,Monthly,Fiber,9,Yes
14846,Radha Magar,Female,58,Noida,Karnataka,2021-09-23,4,Monthly,Fiber,33,Yes
14847,Yasti Joshi,Male,49,Adoni,Maharashtra,2021-01-22,1,Two-Year,5G,36,No
14848,Utkarsh Om,Female,43,Bikaner,Karnataka,2024-12-01,3,Monthly,DSL,38,No
14849,Gautami Wadhwa,Male,28,Bhind,Karnataka,2021-03-17,1,Monthly,Fiber,22,No
14850,Udarsh Tank,Male,69,Miryalaguda,Delhi,2025-02-19,3,Annual,Fiber,43,No
14851,Sneha Vyas,Female,42,Bilaspur,Gujarat,2022-11-11,1,Monthly,Fiber,49,Yes
14852,Vedant Dalal,Male,48,Loni,Delhi,2023-06-10,3,Monthly,None,1,No
14853,Anvi Bala,Male,38,Warangal,Madhya Pradesh,2023-05-15,3,Monthly,Fiber,14,No
14854,George Borra,Female,62,Bellary,Gujarat,2024-10-06,4,Monthly,DSL,17,No
14855,Rachana Bhat,Male,68,Agra,Rajasthan,2021-08-28,2,Two-Year,,24,No
14856,Bhavini Chhabra,Female,20,New Delhi,Maharashtra,2021-02-20,1,Two-Year,DSL,49,No
14857,Kavya Murthy,Male,29,Srikakulam,Gujarat,2023-08-18,4,Monthly,None,9,No
14858,Balveer Loke,Female,68,Jhansi,Delhi,2022-04-21,1,Monthly,Fiber,10,No
14859,Charita Buch,Female,57,Adoni,Delhi,2023-05-14,1,Monthly,Fiber,18,No
14860,Tanmayi Balan,Male,63,Jamshedpur,Karnataka,2023-06-13,3,Monthly,Fiber,9,No
14861,Aarav Kade,Female,58,Jamnagar,Delhi,2022-06-09,3,Monthly,Fiber,57,No
14862,Lavanya Bakshi,Male,42,Chandigarh,Rajasthan,2021-06-06,2,Monthly,5G,13,No
14863,Farhan Mahajan,Male,34,Dehradun,Madhya Pradesh,2021-07-18,3,Annual,Fiber,43,No
14864,Osha Ahuja,Female,55,Moradabad,Delhi,2023-10-21,1,Monthly,DSL,34,Yes
14865,Pahal Batra,Male,53,Avadi,Tamil Nadu,2024-12-25,3,Annual,DSL,4,Yes
14866,Jyoti Tella,Female,53,Kolkata,Tamil Nadu,2022-10-28,4,Monthly,Fiber,43,No
